algorithm,domain,problem,horizon,coverage,total_time,plan_length
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-15-1.pddl, 52, 1, 1.63, 858
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-4-0.pddl, 52, 1, 0.63, 218
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-4-1.pddl, 52, 1, 0.63, 251
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-4-2.pddl, 52, 1, 0.65, 266
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-5-0.pddl, 52, 1, 0.67, 266
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-5-1.pddl, 52, 1, 0.67, 283
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-5-2.pddl, 52, 1, 0.66, 309
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-6-0.pddl, 52, 1, 0.68, 317
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-6-1.pddl, 52, 1, 0.69, 334
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-6-2.pddl, 52, 1, 0.68, 303
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-6-9.pddl, 52, 1, 0.72, 361
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-7-0.pddl, 52, 1, 0.77, 374
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-7-1.pddl, 52, 1, 0.76, 375
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-8-0.pddl, 52, 1, 0.82, 411
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-8-1.pddl, 52, 1, 0.76, 362
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-9-0.pddl, 52, 1, 1.27, 540
main-fd-grounding+madagascar-horizon-52, logistics00, probLOGISTICS-9-1.pddl, 52, 1, 0.87, 526
main-fd-grounding+madagascar-horizon-53, gripper, prob01.pddl, 53, 1, 0.65, 108
main-fd-grounding+madagascar-horizon-53, gripper, prob02.pddl, 53, 1, 0.64, 88
main-fd-grounding+madagascar-horizon-53, gripper, prob03.pddl, 53, 1, 0.72, 112
main-fd-grounding+madagascar-horizon-53, gripper, prob04.pddl, 53, 1, 0.68, 110
main-fd-grounding+madagascar-horizon-53, gripper, prob05.pddl, 53, 1, 0.69, 112
main-fd-grounding+madagascar-horizon-53, gripper, prob06.pddl, 53, 1, 0.75, 114
main-fd-grounding+madagascar-horizon-53, gripper, prob07.pddl, 53, 1, 0.75, 114
main-fd-grounding+madagascar-horizon-53, gripper, prob08.pddl, 53, 1, 0.78, 110
main-fd-grounding+madagascar-horizon-53, gripper, prob09.pddl, 53, 1, 0.74, 122
main-fd-grounding+madagascar-horizon-53, gripper, prob10.pddl, 53, 1, 0.87, 112
main-fd-grounding+madagascar-horizon-53, gripper, prob11.pddl, 53, 1, 0.87, 137
main-fd-grounding+madagascar-horizon-53, gripper, prob12.pddl, 53, 1, 0.9, 108
main-fd-grounding+madagascar-horizon-53, gripper, prob13.pddl, 53, 1, 0.94, 114
main-fd-grounding+madagascar-horizon-53, gripper, prob14.pddl, 53, 1, 2.2, 132
main-fd-grounding+madagascar-horizon-53, gripper, prob15.pddl, 53, 1, 1.02, 122
main-fd-grounding+madagascar-horizon-53, gripper, prob16.pddl, 53, 1, 1.04, 130
main-fd-grounding+madagascar-horizon-53, gripper, prob17.pddl, 53, 1, 1.26, 128
main-fd-grounding+madagascar-horizon-53, gripper, prob18.pddl, 53, 1, 1.19, 138
main-fd-grounding+madagascar-horizon-53, gripper, prob19.pddl, 53, 1, 2.95, 130
main-fd-grounding+madagascar-horizon-53, gripper, prob20.pddl, 53, 1, 2.54, 135
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-10-0.pddl, 53, 1, 0.95, 464
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-10-1.pddl, 53, 1, 2.91, 438
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-11-0.pddl, 53, 1, 1.01, 622
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-11-1.pddl, 53, 1, 0.96, 470
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-12-0.pddl, 53, 1, 1.02, 659
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-12-1.pddl, 53, 1, 1.03, 663
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-13-0.pddl, 53, 1, 1.46, 726
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-13-1.pddl, 53, 1, 1.4, 633
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-14-0.pddl, 53, 1, 1.48, 803
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-14-1.pddl, 53, 1, 1.43, 795
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-15-0.pddl, 53, 1, 1.64, 888
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-15-1.pddl, 53, 1, 1.63, 869
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-4-0.pddl, 53, 1, 0.65, 226
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-4-1.pddl, 53, 1, 0.64, 259
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-4-2.pddl, 53, 1, 0.66, 270
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-5-0.pddl, 53, 1, 0.66, 274
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-5-1.pddl, 53, 1, 2.92, 296
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-5-2.pddl, 53, 1, 0.81, 315
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-6-0.pddl, 53, 1, 0.72, 324
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-6-1.pddl, 53, 1, 0.69, 336
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-6-2.pddl, 53, 1, 0.76, 315
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-6-9.pddl, 53, 1, 0.7, 370
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-7-0.pddl, 53, 1, 0.8, 383
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-7-1.pddl, 53, 1, 0.81, 386
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-8-0.pddl, 53, 1, 0.86, 418
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-8-1.pddl, 53, 1, 0.78, 367
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-9-0.pddl, 53, 1, 2.85, 551
main-fd-grounding+madagascar-horizon-53, logistics00, probLOGISTICS-9-1.pddl, 53, 1, 0.79, 532
main-fd-grounding+madagascar-horizon-54, gripper, prob01.pddl, 54, 1, 1.12, 112
main-fd-grounding+madagascar-horizon-54, gripper, prob02.pddl, 54, 1, 0.64, 91
main-fd-grounding+madagascar-horizon-54, gripper, prob03.pddl, 54, 1, 0.84, 112
main-fd-grounding+madagascar-horizon-54, gripper, prob04.pddl, 54, 1, 0.68, 114
main-fd-grounding+madagascar-horizon-54, gripper, prob05.pddl, 54, 1, 0.7, 112
main-fd-grounding+madagascar-horizon-54, gripper, prob06.pddl, 54, 1, 0.74, 110
main-fd-grounding+madagascar-horizon-54, gripper, prob07.pddl, 54, 1, 0.77, 116
main-fd-grounding+madagascar-horizon-54, gripper, prob08.pddl, 54, 1, 0.79, 116
main-fd-grounding+madagascar-horizon-54, gripper, prob09.pddl, 54, 1, 0.81, 124
main-fd-grounding+madagascar-horizon-54, gripper, prob10.pddl, 54, 1, 0.84, 122
main-fd-grounding+madagascar-horizon-54, gripper, prob11.pddl, 54, 1, 0.83, 139
main-fd-grounding+madagascar-horizon-54, gripper, prob12.pddl, 54, 1, 0.91, 128
main-fd-grounding+madagascar-horizon-54, gripper, prob13.pddl, 54, 1, 0.96, 128
main-fd-grounding+madagascar-horizon-54, gripper, prob14.pddl, 54, 1, 0.98, 128
main-fd-grounding+madagascar-horizon-54, gripper, prob15.pddl, 54, 1, 1.07, 132
main-fd-grounding+madagascar-horizon-54, gripper, prob16.pddl, 54, 1, 1.07, 132
main-fd-grounding+madagascar-horizon-54, gripper, prob17.pddl, 54, 1, 1.37, 138
main-fd-grounding+madagascar-horizon-54, gripper, prob18.pddl, 54, 1, 1.17, 136
main-fd-grounding+madagascar-horizon-54, gripper, prob19.pddl, 54, 1, 1.26, 140
main-fd-grounding+madagascar-horizon-54, gripper, prob20.pddl, 54, 1, 1.39, 144
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-10-0.pddl, 54, 1, 0.93, 459
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-10-1.pddl, 54, 1, 0.93, 444
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-11-0.pddl, 54, 1, 1.04, 637
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-11-1.pddl, 54, 1, 1.05, 480
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-12-0.pddl, 54, 1, 1.03, 672
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-12-1.pddl, 54, 1, 1.05, 679
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-13-0.pddl, 54, 1, 1.49, 731
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-13-1.pddl, 54, 1, 1.42, 644
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-14-0.pddl, 54, 1, 1.55, 867
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-14-1.pddl, 54, 1, 1.49, 812
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-15-0.pddl, 54, 1, 1.67, 896
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-15-1.pddl, 54, 1, 1.62, 891
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-4-0.pddl, 54, 1, 0.68, 226
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-4-1.pddl, 54, 1, 0.62, 263
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-4-2.pddl, 54, 1, 0.67, 274
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-5-0.pddl, 54, 1, 0.77, 276
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-5-1.pddl, 54, 1, 0.64, 296
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-5-2.pddl, 54, 1, 0.67, 321
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-6-0.pddl, 54, 1, 0.69, 330
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-6-1.pddl, 54, 1, 2.41, 350
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-6-2.pddl, 54, 1, 0.68, 313
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-6-9.pddl, 54, 1, 0.65, 374
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-7-0.pddl, 54, 1, 0.8, 387
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-7-1.pddl, 54, 1, 0.87, 390
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-8-0.pddl, 54, 1, 0.78, 427
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-8-1.pddl, 54, 1, 0.8, 375
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-9-0.pddl, 54, 1, 0.85, 561
main-fd-grounding+madagascar-horizon-54, logistics00, probLOGISTICS-9-1.pddl, 54, 1, 0.83, 546
main-fd-grounding+madagascar-horizon-55, gripper, prob01.pddl, 55, 1, 1.2, 112
main-fd-grounding+madagascar-horizon-55, gripper, prob02.pddl, 55, 1, 0.62, 91
main-fd-grounding+madagascar-horizon-55, gripper, prob03.pddl, 55, 1, 0.79, 116
main-fd-grounding+madagascar-horizon-55, gripper, prob04.pddl, 55, 1, 0.64, 114
main-fd-grounding+madagascar-horizon-55, gripper, prob05.pddl, 55, 1, 0.69, 116
main-fd-grounding+madagascar-horizon-55, gripper, prob06.pddl, 55, 1, 0.74, 118
main-fd-grounding+madagascar-horizon-55, gripper, prob07.pddl, 55, 1, 0.76, 116
main-fd-grounding+madagascar-horizon-55, gripper, prob08.pddl, 55, 1, 0.78, 122
main-fd-grounding+madagascar-horizon-55, gripper, prob09.pddl, 55, 1, 0.84, 126
main-fd-grounding+madagascar-horizon-55, gripper, prob10.pddl, 55, 1, 0.82, 116
main-fd-grounding+madagascar-horizon-55, gripper, prob11.pddl, 55, 1, 2.03, 131
main-fd-grounding+madagascar-horizon-55, gripper, prob12.pddl, 55, 1, 0.9, 112
main-fd-grounding+madagascar-horizon-55, gripper, prob13.pddl, 55, 1, 0.9, 120
main-fd-grounding+madagascar-horizon-55, gripper, prob14.pddl, 55, 1, 0.97, 120
main-fd-grounding+madagascar-horizon-55, gripper, prob15.pddl, 55, 1, 1.05, 136
main-fd-grounding+madagascar-horizon-55, gripper, prob16.pddl, 55, 1, 1.02, 134
main-fd-grounding+madagascar-horizon-55, gripper, prob17.pddl, 55, 1, 1.09, 132
main-fd-grounding+madagascar-horizon-55, gripper, prob18.pddl, 55, 1, 1.2, 142
main-fd-grounding+madagascar-horizon-55, gripper, prob19.pddl, 55, 1, 1.9, 136
main-fd-grounding+madagascar-horizon-55, gripper, prob20.pddl, 55, 1, 1.27, 142
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-10-0.pddl, 55, 1, 1.01, 468
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-10-1.pddl, 55, 1, 0.94, 454
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-11-0.pddl, 55, 1, 1.01, 647
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-11-1.pddl, 55, 1, 0.97, 489
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-12-0.pddl, 55, 1, 1.03, 683
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-12-1.pddl, 55, 1, 1.02, 688
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-13-0.pddl, 55, 1, 2.98, 750
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-13-1.pddl, 55, 1, 1.41, 669
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-14-0.pddl, 55, 1, 1.58, 842
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-14-1.pddl, 55, 1, 1.52, 821
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-15-0.pddl, 55, 1, 1.62, 911
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-15-1.pddl, 55, 1, 1.66, 902
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-4-0.pddl, 55, 1, 0.56, 234
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-4-1.pddl, 55, 1, 0.72, 270
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-4-2.pddl, 55, 1, 0.61, 279
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-5-0.pddl, 55, 1, 0.75, 284
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-5-1.pddl, 55, 1, 0.69, 306
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-5-2.pddl, 55, 1, 0.67, 327
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-6-0.pddl, 55, 1, 0.67, 336
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-6-1.pddl, 55, 1, 0.66, 351
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-6-2.pddl, 55, 1, 0.79, 322
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-6-9.pddl, 55, 1, 0.66, 383
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-7-0.pddl, 55, 1, 0.89, 397
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-7-1.pddl, 55, 1, 0.77, 400
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-8-0.pddl, 55, 1, 0.8, 433
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-8-1.pddl, 55, 1, 0.79, 384
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-9-0.pddl, 55, 1, 0.83, 577
main-fd-grounding+madagascar-horizon-55, logistics00, probLOGISTICS-9-1.pddl, 55, 1, 0.88, 553
main-fd-grounding+madagascar-horizon-56, gripper, prob01.pddl, 56, 1, 0.6, 116
main-fd-grounding+madagascar-horizon-56, gripper, prob02.pddl, 56, 1, 0.73, 94
main-fd-grounding+madagascar-horizon-56, gripper, prob03.pddl, 56, 1, 0.67, 116
main-fd-grounding+madagascar-horizon-56, gripper, prob04.pddl, 56, 1, 0.64, 118
main-fd-grounding+madagascar-horizon-56, gripper, prob05.pddl, 56, 1, 0.69, 120
main-fd-grounding+madagascar-horizon-56, gripper, prob06.pddl, 56, 1, 0.72, 114
main-fd-grounding+madagascar-horizon-56, gripper, prob07.pddl, 56, 1, 0.74, 120
main-fd-grounding+madagascar-horizon-56, gripper, prob08.pddl, 56, 1, 0.81, 120
main-fd-grounding+madagascar-horizon-56, gripper, prob09.pddl, 56, 1, 0.84, 128
main-fd-grounding+madagascar-horizon-56, gripper, prob10.pddl, 56, 1, 0.79, 122
main-fd-grounding+madagascar-horizon-56, gripper, prob11.pddl, 56, 1, 0.87, 141
main-fd-grounding+madagascar-horizon-56, gripper, prob12.pddl, 56, 1, 0.9, 128
main-fd-grounding+madagascar-horizon-56, gripper, prob13.pddl, 56, 1, 1.0, 126
main-fd-grounding+madagascar-horizon-56, gripper, prob14.pddl, 56, 1, 1.03, 132
main-fd-grounding+madagascar-horizon-56, gripper, prob15.pddl, 56, 1, 1.03, 124
main-fd-grounding+madagascar-horizon-56, gripper, prob16.pddl, 56, 1, 1.07, 128
main-fd-grounding+madagascar-horizon-56, gripper, prob17.pddl, 56, 1, 1.07, 146
main-fd-grounding+madagascar-horizon-56, gripper, prob18.pddl, 56, 1, 1.14, 138
main-fd-grounding+madagascar-horizon-56, gripper, prob19.pddl, 56, 1, 1.25, 144
main-fd-grounding+madagascar-horizon-56, gripper, prob20.pddl, 56, 1, 1.24, 140
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-10-0.pddl, 56, 1, 0.93, 477
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-10-1.pddl, 56, 1, 0.97, 460
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-11-0.pddl, 56, 1, 1.0, 661
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-11-1.pddl, 56, 1, 0.97, 497
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-12-0.pddl, 56, 1, 1.06, 696
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-12-1.pddl, 56, 1, 0.99, 700
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-13-0.pddl, 56, 1, 1.44, 743
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-13-1.pddl, 56, 1, 1.44, 678
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-14-0.pddl, 56, 1, 1.54, 870
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-14-1.pddl, 56, 1, 1.52, 809
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-15-0.pddl, 56, 1, 1.64, 923
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-15-1.pddl, 56, 1, 1.61, 933
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-4-0.pddl, 56, 1, 0.66, 234
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-4-1.pddl, 56, 1, 0.8, 272
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-4-2.pddl, 56, 1, 0.64, 284
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-5-0.pddl, 56, 1, 0.69, 286
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-5-1.pddl, 56, 1, 0.65, 305
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-5-2.pddl, 56, 1, 0.67, 333
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-6-0.pddl, 56, 1, 0.66, 341
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-6-1.pddl, 56, 1, 0.67, 363
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-6-2.pddl, 56, 1, 0.74, 328
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-6-9.pddl, 56, 1, 0.79, 388
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-7-0.pddl, 56, 1, 0.77, 402
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-7-1.pddl, 56, 1, 0.77, 403
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-8-0.pddl, 56, 1, 1.46, 440
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-8-1.pddl, 56, 1, 0.78, 387
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-9-0.pddl, 56, 1, 0.78, 581
main-fd-grounding+madagascar-horizon-56, logistics00, probLOGISTICS-9-1.pddl, 56, 1, 0.85, 574
main-fd-grounding+madagascar-horizon-57, gripper, prob01.pddl, 57, 1, 0.66, 116
main-fd-grounding+madagascar-horizon-57, gripper, prob02.pddl, 57, 1, 0.64, 94
main-fd-grounding+madagascar-horizon-57, gripper, prob03.pddl, 57, 1, 0.66, 120
main-fd-grounding+madagascar-horizon-57, gripper, prob04.pddl, 57, 1, 0.69, 118
main-fd-grounding+madagascar-horizon-57, gripper, prob05.pddl, 57, 1, 0.75, 118
main-fd-grounding+madagascar-horizon-57, gripper, prob06.pddl, 57, 1, 0.71, 122
main-fd-grounding+madagascar-horizon-57, gripper, prob07.pddl, 57, 1, 0.77, 126
main-fd-grounding+madagascar-horizon-57, gripper, prob08.pddl, 57, 1, 0.75, 126
main-fd-grounding+madagascar-horizon-57, gripper, prob09.pddl, 57, 1, 0.84, 128
main-fd-grounding+madagascar-horizon-57, gripper, prob10.pddl, 57, 1, 0.85, 120
main-fd-grounding+madagascar-horizon-57, gripper, prob11.pddl, 57, 1, 0.84, 157
main-fd-grounding+madagascar-horizon-57, gripper, prob12.pddl, 57, 1, 0.92, 124
main-fd-grounding+madagascar-horizon-57, gripper, prob13.pddl, 57, 1, 0.94, 124
main-fd-grounding+madagascar-horizon-57, gripper, prob14.pddl, 57, 1, 0.99, 130
main-fd-grounding+madagascar-horizon-57, gripper, prob15.pddl, 57, 1, 1.0, 136
main-fd-grounding+madagascar-horizon-57, gripper, prob16.pddl, 57, 1, 1.02, 138
main-fd-grounding+madagascar-horizon-57, gripper, prob17.pddl, 57, 1, 1.17, 144
main-fd-grounding+madagascar-horizon-57, gripper, prob18.pddl, 57, 1, 1.17, 142
main-fd-grounding+madagascar-horizon-57, gripper, prob19.pddl, 57, 1, 1.59, 148
main-fd-grounding+madagascar-horizon-57, gripper, prob20.pddl, 57, 1, 3.16, 144
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-10-0.pddl, 57, 1, 0.92, 498
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-10-1.pddl, 57, 1, 1.0, 470
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-11-0.pddl, 57, 1, 0.98, 670
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-11-1.pddl, 57, 1, 1.18, 505
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-12-0.pddl, 57, 1, 1.04, 710
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-12-1.pddl, 57, 1, 1.16, 712
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-13-0.pddl, 57, 1, 1.63, 782
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-13-1.pddl, 57, 1, 1.46, 693
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-14-0.pddl, 57, 1, 1.53, 888
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-14-1.pddl, 57, 1, 1.43, 854
main-fd-grounding+madagascar-horizon-57, logistics00, probLOGISTICS-15-0.pddl, 57, 1, 1.59, 958
